speed_mph_float_bins,grade_percent_float_bins,num_lanes_int_bins,miles,gallons,rate
"(20, 25]","(-5, -4]","(3, 4]",57.54979069256347,1.5777865142310357,2.7416025240816655
"(20, 25]","(-5, -4]","(4, 10]",66.37154400634623,1.904656626775997,2.8696885921380404
"(20, 25]","(-4, -3]","(0, 1]",27.520135368596318,0.7443949960752198,2.7049103723692483
"(20, 25]","(-4, -3]","(1, 2]",153.3310434839283,4.551364577919173,2.9683255748508834
"(20, 25]","(-4, -3]","(2, 3]",90.84570846758574,2.7463682521011967,3.0231128122921915
"(20, 25]","(-4, -3]","(3, 4]",87.77978184544466,2.375583623053936,2.706299301628097
"(20, 25]","(-4, -3]","(4, 10]",104.53939075091114,3.1515816942408037,3.0147312621614213
"(20, 25]","(-3, -2]","(0, 1]",46.7932498812818,1.3007605260604493,2.7798037737506633
"(20, 25]","(-3, -2]","(1, 2]",251.8563628771765,7.438206049653706,2.9533524444967534
"(20, 25]","(-3, -2]","(2, 3]",151.30359141171445,4.366485702195963,2.8859101502186113
"(20, 25]","(-3, -2]","(3, 4]",147.7605610576786,4.038130626542967,2.7328879896217204
"(20, 25]","(-3, -2]","(4, 10]",170.57008391429443,4.846303025933796,2.8412385775508535
"(20, 25]","(-2, -1]","(0, 1]",90.96048175359758,2.558939828931391,2.8132434872797742
"(20, 25]","(-2, -1]","(1, 2]",476.70333015155205,14.237013319103163,2.9865562958364427
"(20, 25]","(-2, -1]","(2, 3]",306.15616382246725,9.00582520624298,2.9415789294594266
"(20, 25]","(-2, -1]","(3, 4]",279.071262272715,7.5970670675981005,2.722267784123923
"(20, 25]","(-2, -1]","(4, 10]",332.36468703943,9.737932757207352,2.929893919823105
"(20, 25]","(-1, 0]","(0, 1]",381.9789964019715,10.867056134086784,2.8449355164677574
"(20, 25]","(-1, 0]","(1, 2]",2055.982726051298,61.15101099685757,2.974295952101877
"(20, 25]","(-1, 0]","(2, 3]",1320.1324081442376,39.61419278564152,3.0007742057729465
"(20, 25]","(-1, 0]","(3, 4]",1190.6522785181132,33.01836284108145,2.773132293684948
"(20, 25]","(-1, 0]","(4, 10]",1294.5627044040093,39.59811192264729,3.058802156738902
"(20, 25]","(0, 1]","(0, 1]",345.25330014560257,10.006669369834038,2.8983558927934814
"(20, 25]","(0, 1]","(1, 2]",1710.6146084120912,51.34716697317165,3.001679438528564
"(20, 25]","(0, 1]","(2, 3]",1121.9904224395275,33.444849632898084,2.980849832940591
"(20, 25]","(0, 1]","(3, 4]",1028.2415231157531,28.506830189493108,2.772386598735323
"(20, 25]","(0, 1]","(4, 10]",1155.6519283499233,35.05299823234405,3.033179573575743
"(20, 25]","(1, 2]","(0, 1]",83.932325962596,2.4021783536737353,2.862041920230179
"(20, 25]","(1, 2]","(1, 2]",448.6623788206947,13.83955677951158,3.0846260869673854
"(20, 25]","(1, 2]","(2, 3]",304.6857127600125,9.117736245449436,2.9925053468559173
"(20, 25]","(1, 2]","(3, 4]",273.8466858079843,7.818964102117055,2.8552341537554895
"(20, 25]","(1, 2]","(4, 10]",329.327134169184,9.75812472388239,2.9630491117896725
"(20, 25]","(2, 3]","(0, 1]",46.03317552045033,1.396721471619751,3.0341627659366117
"(20, 25]","(2, 3]","(1, 2]",245.8078984728344,7.697142112916092,3.1313648425202034
"(20, 25]","(2, 3]","(2, 3]",151.21203957559663,4.690045080578028,3.101634693733032
"(20, 25]","(2, 3]","(3, 4]",146.93124329244765,4.175765107585481,2.8419858254885657
"(20, 25]","(2, 3]","(4, 10]",167.16952289191207,5.0228978184089526,3.0046731793669363
"(20, 25]","(3, 4]","(0, 1]",24.576268140413323,0.7048720179752276,2.868100290687067
"(20, 25]","(3, 4]","(1, 2]",143.25755218813464,4.568947966026076,3.1893243296701397
"(20, 25]","(3, 4]","(2, 3]",97.55436922633334,3.0618530401313047,3.138611898589165
"(20, 25]","(3, 4]","(3, 4]",81.421975537431,2.3771771891784246,2.9195768998328933
"(20, 25]","(3, 4]","(4, 10]",100.65092694940175,3.0791794767989003,3.059265890662721
"(20, 25]","(4, 5]","(0, 1]",17.406140825879646,0.5261326916674312,3.022684332676265
"(20, 25]","(4, 5]","(1, 2]",92.25527955908525,2.9172354981185458,3.162133931045313
"(20, 25]","(4, 5]","(2, 3]",56.5514260894314,1.7419972062580331,3.080377148231786
"(20, 25]","(4, 5]","(3, 4]",49.19454932690167,1.4735147665217088,2.9952805477088256
"(20, 25]","(4, 5]","(4, 10]",61.67448810056023,1.9448550301654843,3.153419006890497
"(20, 25]","(5, 6]","(0, 1]",11.542957620817678,0.3310011572506194,2.8675593216565236
"(20, 25]","(5, 6]","(1, 2]",67.5308038117986,2.2063535697695453,3.267180968137778
"(20, 25]","(5, 6]","(2, 3]",38.396962657159484,1.162603894868083,3.027853805127225
"(20, 25]","(5, 6]","(3, 4]",30.91683182258023,0.8816443114438368,2.8516644800581554
"(20, 25]","(5, 6]","(4, 10]",39.802042959282886,1.2488018474821916,3.1375320326137635
"(20, 25]","(6, 8]","(0, 1]",13.677959044618964,0.3952432458498137,2.889636125978211
"(20, 25]","(6, 8]","(1, 2]",71.46842188566951,2.290730506357282,3.2052344880678096
"(20, 25]","(6, 8]","(2, 3]",43.990084277398736,1.3979939388117628,3.177975131841303
"(20, 25]","(6, 8]","(3, 4]",35.03463938089537,1.0024051722654006,2.8611830747486415
"(20, 25]","(6, 8]","(4, 10]",46.410703225069874,1.431817479091544,3.085101882959862
"(25, 30]","(-8, -6]","(0, 1]",15.757770981484368,0.39432556175783945,2.5024196773844363
"(25, 30]","(-8, -6]","(1, 2]",96.03891379136795,2.6350821068074066,2.743765003977221
"(25, 30]","(-8, -6]","(2, 3]",48.58720267311147,1.3426069097887887,2.7632932869621607
"(25, 30]","(-8, -6]","(3, 4]",41.870350965658226,1.0573211418836144,2.525226365431763
"(25, 30]","(-8, -6]","(4, 10]",46.586248658472876,1.24724583864106,2.6772832639620945
"(25, 30]","(-6, -5]","(0, 1]",14.482970858985594,0.39477564062959625,2.7257918590968346
"(25, 30]","(-6, -5]","(1, 2]",91.77681208861081,2.462439999066128,2.6830742352312633
"(25, 30]","(-6, -5]","(2, 3]",46.94148797799032,1.3606460714365343,2.89860021496231
"(25, 30]","(-6, -5]","(3, 4]",38.51240249472651,0.970123889007362,2.5189908345505083
"(25, 30]","(-6, -5]","(4, 10]",45.30784313423373,1.2231760010451311,2.6997003530298778
"(25, 30]","(-5, -4]","(0, 1]",22.617864761291894,0.5700181269689878,2.5202119341721154
"(25, 30]","(-5, -4]","(1, 2]",129.4421726801547,3.548557958451694,2.7414233591551405
"(25, 30]","(-5, -4]","(2, 3]",74.19862375429821,2.0355456769909757,2.743373898323902
"(25, 30]","(-5, -4]","(3, 4]",64.26076653377473,1.6176216352089083,2.51727721666486
"(25, 30]","(-5, -4]","(4, 10]",70.68085176795837,1.8978776273348559,2.685136893320826
"(25, 30]","(-4, -3]","(0, 1]",36.34901667494855,0.9391153797321378,2.5836060109416072
"(25, 30]","(-4, -3]","(1, 2]",211.92693390896144,5.752384111556513,2.7143242274375536
"(25, 30]","(-4, -3]","(2, 3]",122.86212514280923,3.3017712221872357,2.687379221504927
"(25, 30]","(-4, -3]","(3, 4]",107.84163431982785,2.6939358900707453,2.4980480934490403
"(25, 30]","(-4, -3]","(4, 10]",122.7111845736747,3.3863853795501417,2.7596387332704673
"(25, 30]","(-3, -2]","(0, 1]",62.65706382743486,1.7139332463501735,2.7354190280453508
"(25, 30]","(-3, -2]","(1, 2]",355.12787080700025,9.81380857109285,2.763457722648391
"(25, 30]","(-3, -2]","(2, 3]",189.77911092639567,5.2539202225682775,2.7684396859704803
"(25, 30]","(-3, -2]","(3, 4]",177.45018293811535,4.3753313721515426,2.4656674339284352
"(25, 30]","(-3, -2]","(4, 10]",198.70951598938694,5.167888558449227,2.600725250986592
"(25, 30]","(-2, -1]","(0, 1]",130.54160558461658,3.464256627883184,2.6537567179206065
"(25, 30]","(-2, -1]","(1, 2]",664.4168029680682,17.835075104890194,2.6843202979240948
"(25, 30]","(-2, -1]","(2, 3]",401.5797632236821,10.945469238782376,2.72560279206243
"(25, 30]","(-2, -1]","(3, 4]",348.10959319588636,8.692208139151766,2.4969746048511032
"(25, 30]","(-2, -1]","(4, 10]",399.8391288252285,10.619776898882389,2.6560124143138433
"(25, 30]","(-1, 0]","(0, 1]",505.06702419484736,13.659665545083952,2.704525318567275
"(25, 30]","(-1, 0]","(1, 2]",2848.8885724328816,76.78363953399808,2.695213855571288
"(25, 30]","(-1, 0]","(2, 3]",1988.0720912468316,54.21362538191489,2.726944642531272
"(25, 30]","(-1, 0]","(3, 4]",1664.7878257821442,41.90723441335497,2.5172717967027585
"(25, 30]","(-1, 0]","(4, 10]",1893.2950438230052,51.13065357518717,2.7006173043131425
"(25, 30]","(0, 1]","(0, 1]",481.9971356988511,13.152975026071664,2.728849209238779
"(25, 30]","(0, 1]","(1, 2]",2460.720978043536,66.5649751632257,2.705100487099924
"(25, 30]","(0, 1]","(2, 3]",1632.230729255388,44.58456097910168,2.7315109426619384
"(25, 30]","(0, 1]","(3, 4]",1408.3588763611904,35.030012062282964,2.487293022414203
"(25, 30]","(0, 1]","(4, 10]",1622.2551888016292,43.19919843217458,2.662910171616472
"(25, 30]","(1, 2]","(0, 1]",111.50802572002425,3.0232781192416747,2.711265040986879
"(25, 30]","(1, 2]","(1, 2]",618.9273729654896,17.603283492292512,2.8441597934098874
"(25, 30]","(1, 2]","(2, 3]",378.0306317400341,10.856490942617816,2.871854826326259
"(25, 30]","(1, 2]","(3, 4]",331.93575339292397,8.596349933844564,2.5897631833798767
"(25, 30]","(1, 2]","(4, 10]",407.1183868362001,11.041937604780815,2.7122178613916117
"(25, 30]","(2, 3]","(0, 1]",58.510528342076135,1.5826041975200102,2.7048195296878332
"(25, 30]","(2, 3]","(1, 2]",319.0963027980774,9.390833520896607,2.9429465144380194
"(25, 30]","(2, 3]","(2, 3]",195.2970701585443,5.688371422913061,2.912676272252922
"(25, 30]","(2, 3]","(3, 4]",164.26692555812247,4.272026814960749,2.6006615759355527
"(25, 30]","(2, 3]","(4, 10]",195.3327452806011,5.359845387696281,2.743956411402865
"(25, 30]","(3, 4]","(0, 1]",36.37407461904023,1.0470603619267238,2.878589690302757
"(25, 30]","(3, 4]","(1, 2]",194.05502338991653,5.646576902638695,2.909781362007299
"(25, 30]","(3, 4]","(2, 3]",107.40334753273923,3.171482386920411,2.9528710787656443
"(25, 30]","(3, 4]","(3, 4]",88.04452724926894,2.3087477059043513,2.6222501023463916
"(25, 30]","(3, 4]","(4, 10]",109.42032738044722,3.0707843742613448,2.806411247139146
"(25, 30]","(4, 5]","(0, 1]",21.678152431276768,0.6229237039697059,2.8735091975410465
"(25, 30]","(4, 5]","(1, 2]",122.2627309294354,3.5606990903649685,2.912334006689287
"(25, 30]","(4, 5]","(2, 3]",63.97958970332975,1.8755251735219232,2.931442952695762
"(25, 30]","(4, 5]","(3, 4]",54.350356089494774,1.4289265470260177,2.6291024564275314
"(25, 30]","(4, 5]","(4, 10]",68.65508050519762,1.9031223239783104,2.772005086840197
"(25, 30]","(5, 6]","(0, 1]",13.571259868705651,0.39449107849390347,2.9068125016423236
"(25, 30]","(5, 6]","(1, 2]",76.88745596170695,2.36141799429465,3.07126561122107
"(25, 30]","(5, 6]","(2, 3]",40.17804779919735,1.1536174564495096,2.8712630892747253
"(25, 30]","(5, 6]","(3, 4]",29.618369689956033,0.7883730186198264,2.6617704717460318
"(25, 30]","(5, 6]","(4, 10]",42.17922658184698,1.232022278218385,2.9209219278302756
"(25, 30]","(6, 8]","(0, 1]",11.023979034304588,0.33758433081805156,3.062272975733639
"(25, 30]","(6, 8]","(1, 2]",81.01030938674877,2.3706845105177607,2.926398539227829
"(25, 30]","(6, 8]","(2, 3]",42.66721362791587,1.288181668866701,3.019137082867494
"(25, 30]","(6, 8]","(3, 4]",30.267665108764145,0.7517696286258982,2.483738424898258
"(25, 30]","(6, 8]","(4, 10]",41.91532428122031,1.133425500011145,2.7040838152812854
"(30, 35]","(-8, -6]","(0, 1]",12.980037564153193,0.3545629371760744,2.731601780223398
"(30, 35]","(-8, -6]","(1, 2]",93.16604144948177,2.2074297148583177,2.3693501199739946
"(30, 35]","(-8, -6]","(2, 3]",49.082210523734894,1.1925268710379322,2.429651921364171
"(30, 35]","(-8, -6]","(3, 4]",37.9397836535885,0.9181063143186377,2.419903926446875
"(30, 35]","(-8, -6]","(4, 10]",45.43624186606365,1.096378282530619,2.4130038874308934
"(30, 35]","(-6, -5]","(0, 1]",13.032812482795293,0.33793221686896147,2.59293392976434
"(30, 35]","(-6, -5]","(1, 2]",100.20456440279808,2.4481204560094034,2.443122696655366
"(30, 35]","(-6, -5]","(2, 3]",49.068049103379856,1.2832267284023429,2.6151981826274664
"(30, 35]","(-6, -5]","(3, 4]",42.99185559442394,0.9311435254795348,2.1658602835470644
"(30, 35]","(-6, -5]","(4, 10]",46.7776853900777,1.156443453511845,2.4722117904473
"(30, 35]","(-5, -4]","(0, 1]",24.503032237617777,0.636791494470608,2.5988273136782922
"(30, 35]","(-5, -4]","(1, 2]",162.35948223666546,4.027319570916258,2.4804954508574877
"(30, 35]","(-5, -4]","(2, 3]",82.05169517611552,1.9871366154586225,2.4218105563735626
"(30, 35]","(-5, -4]","(3, 4]",61.60560102732833,1.4106302245557774,2.2897759311365533
"(30, 35]","(-5, -4]","(4, 10]",80.6540297075528,1.8715401609655946,2.3204546229763094
"(30, 35]","(-4, -3]","(0, 1]",44.88959144689333,1.1921506675847686,2.655739625064629
"(30, 35]","(-4, -3]","(1, 2]",277.44200424957853,6.700029766968713,2.414929846362257
"(30, 35]","(-4, -3]","(2, 3]",148.65668701451304,3.625791972027337,2.439037250758426
"(30, 35]","(-4, -3]","(3, 4]",122.06475633731714,2.76902967839879,2.268492365434931
"(30, 35]","(-4, -3]","(4, 10]",135.02556172367835,3.2347107534413198,2.3956284366814633
"(30, 35]","(-3, -2]","(0, 1]",79.95022953058314,2.1294275914900633,2.663441498533158
"(30, 35]","(-3, -2]","(1, 2]",472.9038475712962,11.246351377323917,2.378147573778915
"(30, 35]","(-3, -2]","(2, 3]",273.5125764065989,6.76963688790554,2.475073350134335
"(30, 35]","(-3, -2]","(3, 4]",206.14244888953425,4.633686759424939,2.247808146447313
"(30, 35]","(-3, -2]","(4, 10]",248.24370310061892,5.67634394220886,2.2866013805426144
"(30, 35]","(-2, -1]","(0, 1]",153.1841080866163,4.045396014010214,2.640871866240059
"(30, 35]","(-2, -1]","(1, 2]",943.1362673795868,22.458629737658065,2.381270927058844
"(30, 35]","(-2, -1]","(2, 3]",534.4410703748272,13.059699112689955,2.4436181716967615
"(30, 35]","(-2, -1]","(3, 4]",445.9673432496931,9.93629534914937,2.228032052020932
"(30, 35]","(-2, -1]","(4, 10]",497.4759049564119,11.57663884084854,2.3270752865634505
"(30, 35]","(-1, 0]","(0, 1]",628.0790452697557,15.99248703785567,2.5462538765303027
"(30, 35]","(-1, 0]","(1, 2]",3986.1102661075015,95.61060882445355,2.3985941793280796
"(30, 35]","(-1, 0]","(2, 3]",2701.274243039337,65.5167865897049,2.425403002250847
"(30, 35]","(-1, 0]","(3, 4]",2270.45067568397,51.56835713789961,2.2712828642430085
"(30, 35]","(-1, 0]","(4, 10]",2702.097624818233,63.99676917815384,2.368410696577213
"(30, 35]","(0, 1]","(0, 1]",620.8621652226416,15.834788083377605,2.5504514480600116
"(30, 35]","(0, 1]","(1, 2]",3435.7988872204915,83.12078915905526,2.4192565364702907
"(30, 35]","(0, 1]","(2, 3]",2213.69437375946,54.09544758177164,2.4436728133298153
"(30, 35]","(0, 1]","(3, 4]",1839.8379329484965,42.10497454735041,2.2885154063474284
"(30, 35]","(0, 1]","(4, 10]",2102.47381469053,49.88405137745245,2.372636036125617
"(30, 35]","(1, 2]","(0, 1]",139.09183975090704,3.67548413451057,2.6424872523742726
"(30, 35]","(1, 2]","(1, 2]",900.1754852735739,22.3625602014756,2.4842445242417766
"(30, 35]","(1, 2]","(2, 3]",526.3712107123501,13.56963474221243,2.5779591410115943
"(30, 35]","(1, 2]","(3, 4]",397.75649360328464,9.214482472623688,2.3166139637720287
"(30, 35]","(1, 2]","(4, 10]",490.6264143140505,11.966604507504417,2.439046117041016
"(30, 35]","(2, 3]","(0, 1]",67.32245882388364,1.837455223127397,2.729334690425081
"(30, 35]","(2, 3]","(1, 2]",460.39790192040533,11.8925148534792,2.583094928077063
"(30, 35]","(2, 3]","(2, 3]",233.4840313551268,5.969307221810489,2.5566233318677085
"(30, 35]","(2, 3]","(3, 4]",200.71706987399818,4.7140137189753535,2.348586356872694
"(30, 35]","(2, 3]","(4, 10]",234.8636059746785,5.846826765797589,2.489456270388677
"(30, 35]","(3, 4]","(0, 1]",34.16072719310811,0.885919819668281,2.593386887405062
"(30, 35]","(3, 4]","(1, 2]",258.5586694574044,6.859156229906549,2.652843257702695
"(30, 35]","(3, 4]","(2, 3]",134.99615656872555,3.5390020373516067,2.621557626012802
"(30, 35]","(3, 4]","(3, 4]",102.04027110209326,2.423082237867027,2.3746332812490145
"(30, 35]","(3, 4]","(4, 10]",120.7248841297206,2.9709209275310657,2.4609018670407408
"(30, 35]","(4, 5]","(0, 1]",21.838820909041765,0.5760394099679801,2.6376854884573313
"(30, 35]","(4, 5]","(1, 2]",154.2991051312819,4.127973563359624,2.675306224133595
"(30, 35]","(4, 5]","(2, 3]",77.44734601488204,2.0838216998481216,2.690630224369084
"(30, 35]","(4, 5]","(3, 4]",58.016466329247436,1.390637502514785,2.3969703611778446
"(30, 35]","(4, 5]","(4, 10]",72.25689957211732,1.8362372369283937,2.5412621463168423
"(30, 35]","(5, 6]","(0, 1]",10.949870791064193,0.3036792663625432,2.773359358818784
"(30, 35]","(5, 6]","(1, 2]",87.41376389870707,2.309060849564527,2.6415300595455538
"(30, 35]","(5, 6]","(2, 3]",42.92605988396723,1.1510046083696124,2.6813656121267018
"(30, 35]","(5, 6]","(3, 4]",34.74952991913732,0.8282698436945708,2.383542584955731
"(30, 35]","(5, 6]","(4, 10]",38.59611311455968,0.9373923747941995,2.4287222187681516
"(30, 35]","(6, 8]","(0, 1]",11.073829905613984,0.27944949699773436,2.523512636364992
"(30, 35]","(6, 8]","(1, 2]",83.89169188684198,2.333826181780868,2.7819515011437232
"(30, 35]","(6, 8]","(2, 3]",35.91457555448759,1.0244779743296435,2.8525409489396933
"(30, 35]","(6, 8]","(3, 4]",29.689563725320106,0.7451372463571123,2.509761521762066
"(30, 35]","(6, 8]","(4, 10]",33.96032650668478,0.8530599288421014,2.511930881094987
"(35, 40]","(-8, -6]","(0, 1]",11.878198526082821,0.33280362520030715,2.801802179594137
"(35, 40]","(-8, -6]","(1, 2]",83.48797763075508,1.8077842041909686,2.165322787175793
"(35, 40]","(-8, -6]","(2, 3]",38.83095951420535,0.9261033296289339,2.384961229943705
"(35, 40]","(-8, -6]","(3, 4]",29.70143795465117,0.6093570844203055,2.051608024334329
"(35, 40]","(-8, -6]","(4, 10]",31.822474799681558,0.700684537575238,2.2018543246116407
"(35, 40]","(-6, -5]","(0, 1]",11.169470253280249,0.28483771509195305,2.55014524980092
"(35, 40]","(-6, -5]","(1, 2]",99.77704791374451,2.2335121458031773,2.238502934797198
"(35, 40]","(-6, -5]","(2, 3]",43.95817534768236,1.0199347595812351,2.320239071604254
"(35, 40]","(-6, -5]","(3, 4]",34.891572618585506,0.7485243632818155,2.145286976497881
"(35, 40]","(-6, -5]","(4, 10]",43.63605550469067,0.9158384153203425,2.098811188884601
"(35, 40]","(-5, -4]","(0, 1]",24.628805133813852,0.7063188779384005,2.8678568615115947
"(35, 40]","(-5, -4]","(1, 2]",182.47134252101782,3.8789615883609234,2.125792211954668
"(35, 40]","(-5, -4]","(2, 3]",86.30446672684315,1.9771250394988915,2.290872204513546
"(35, 40]","(-5, -4]","(3, 4]",63.349476683904065,1.3072543938203627,2.063559893861778
"(35, 40]","(-5, -4]","(4, 10]",81.30040339418076,1.7338998944837574,2.132707615332527
"(35, 40]","(-4, -3]","(0, 1]",45.0872719598943,1.188897301145169,2.6368800982297356
"(35, 40]","(-4, -3]","(1, 2]",311.14916056741504,6.592803685803109,2.118856330443058
"(35, 40]","(-4, -3]","(2, 3]",153.6702090080133,3.3723799026681216,2.1945567227622274
"(35, 40]","(-4, -3]","(3, 4]",120.6970426646208,2.4775043739933853,2.0526636935733316
"(35, 40]","(-4, -3]","(4, 10]",149.46231212428947,3.0866013917180943,2.065136921708629
"(35, 40]","(-3, -2]","(0, 1]",84.19321370944246,2.344735120723676,2.784945505008925
"(35, 40]","(-3, -2]","(1, 2]",601.5369279794006,12.651212220743757,2.103148058297926
"(35, 40]","(-3, -2]","(2, 3]",303.0612533116383,6.607345590205379,2.180201367876954
"(35, 40]","(-3, -2]","(3, 4]",238.52978288974725,4.994812653334974,2.0939995806073686
"(35, 40]","(-3, -2]","(4, 10]",285.0029272709608,5.922130906076914,2.077919326227329
"(35, 40]","(-2, -1]","(0, 1]",180.33813503610833,4.564029258842703,2.5308175988006463
"(35, 40]","(-2, -1]","(1, 2]",1198.877076399587,25.852572117399472,2.1563989024661927
"(35, 40]","(-2, -1]","(2, 3]",638.6201971119503,14.132697877687589,2.2130051541746214
"(35, 40]","(-2, -1]","(3, 4]",503.2350356858588,10.41291986273092,2.0691961259293397
"(35, 40]","(-2, -1]","(4, 10]",605.3243906395853,12.524802137256836,2.0691058101959414
"(35, 40]","(-1, 0]","(0, 1]",812.6068080449255,20.339105286220892,2.502945469427624
"(35, 40]","(-1, 0]","(1, 2]",5107.132357074305,111.83318124441695,2.189745113801637
"(35, 40]","(-1, 0]","(2, 3]",3459.528584107892,76.53682533192716,2.2123484015572514
"(35, 40]","(-1, 0]","(3, 4]",2657.1876756292386,56.449914395032735,2.124423310885071
"(35, 40]","(-1, 0]","(4, 10]",3521.3381182621206,75.95082222770395,2.1568738836470445
"(35, 40]","(0, 1]","(0, 1]",690.1192870400904,17.533165504312763,2.540599260674514
"(35, 40]","(0, 1]","(1, 2]",4328.179277326814,95.16892448914308,2.1988212223020867
"(35, 40]","(0, 1]","(2, 3]",2696.0854351316043,60.622640700428136,2.248543013900038
"(35, 40]","(0, 1]","(3, 4]",2157.211215700998,46.107498071004095,2.13736595357081
"(35, 40]","(0, 1]","(4, 10]",2636.779401399271,57.426695579328566,2.1779105050977603
"(35, 40]","(1, 2]","(0, 1]",185.750488414499,4.88909041142714,2.632074054371916
"(35, 40]","(1, 2]","(1, 2]",1160.225204982961,25.895883398283484,2.2319704215237928
"(35, 40]","(1, 2]","(2, 3]",597.343176919514,13.672695473453555,2.28891799584342
"(35, 40]","(1, 2]","(3, 4]",471.5344919838871,10.33708403700686,2.1922222473091306
"(35, 40]","(1, 2]","(4, 10]",587.7427833381219,13.198719249926672,2.2456624945633057
"(35, 40]","(2, 3]","(0, 1]",71.42869746465914,1.879270956629988,2.6309746969133765
"(35, 40]","(2, 3]","(1, 2]",587.0983577114114,13.754429201269184,2.3427810724740916
"(35, 40]","(2, 3]","(2, 3]",277.97385282295323,6.472787505060233,2.3285598409080848
"(35, 40]","(2, 3]","(3, 4]",220.8542987548383,5.043642759566555,2.283696893382775
"(35, 40]","(2, 3]","(4, 10]",266.70980319825884,6.097375700436038,2.2861460761168764
"(35, 40]","(3, 4]","(0, 1]",41.45118079078601,1.215661037310338,2.932753697526903
"(35, 40]","(3, 4]","(1, 2]",328.09291744332506,8.074492989527776,2.4610384925247795
"(35, 40]","(3, 4]","(2, 3]",140.74287718588815,3.3731146148476987,2.396650318859554
"(35, 40]","(3, 4]","(3, 4]",105.59964043923736,2.426460545600503,2.2977924314019824
"(35, 40]","(3, 4]","(4, 10]",143.1077971412266,3.270854163639063,2.2855876681626266
"(35, 40]","(4, 5]","(0, 1]",16.472868465122826,0.44121906514878545,2.6784592257441764
"(35, 40]","(4, 5]","(1, 2]",185.41905740499152,4.55572823422197,2.456990288906155
"(35, 40]","(4, 5]","(2, 3]",77.6915329908786,1.9162540306121012,2.4664901783275144
"(35, 40]","(4, 5]","(3, 4]",60.57720259601708,1.4093017931417533,2.3264557172443845
"(35, 40]","(4, 5]","(4, 10]",67.43134387770705,1.5057873200567786,2.2330673444498785
"(35, 40]","(5, 6]","(0, 1]",11.129978848806724,0.2894843166580453,2.6009421993563064
"(35, 40]","(5, 6]","(1, 2]",96.02573004419048,2.598969581355067,2.706534571680982
"(35, 40]","(5, 6]","(2, 3]",43.72366931634428,1.0456820558718691,2.391569765808709
"(35, 40]","(5, 6]","(3, 4]",27.715102993376586,0.6101345376323684,2.2014514533039247
"(35, 40]","(5, 6]","(4, 10]",33.871432457930894,0.818809684874182,2.4174049500007495
"(35, 40]","(6, 8]","(0, 1]",8.937219337722725,0.21582804784674,2.4149351122642884
"(35, 40]","(6, 8]","(1, 2]",71.7445356537981,1.9958941602890747,2.781945889120008
"(35, 40]","(6, 8]","(2, 3]",35.18460861031972,0.8852855750001353,2.516116023358234
"(35, 40]","(6, 8]","(3, 4]",19.22082335305946,0.4581955869796075,2.383849945255725
"(35, 40]","(6, 8]","(4, 10]",29.390448753010247,0.6946957663545731,2.3636786637475913
"(40, 45]","(-8, -6]","(0, 1]",11.756542516552313,0.3148615691335807,2.6781816906652587
"(40, 45]","(-8, -6]","(1, 2]",72.5334186073398,1.3546633058620974,1.8676402296651389
"(40, 45]","(-8, -6]","(2, 3]",29.035527063511452,0.6058374712133944,2.0865385701048353
"(40, 45]","(-8, -6]","(3, 4]",22.665883509865797,0.48944824318319063,2.1594050943134344
"(40, 45]","(-8, -6]","(4, 10]",22.484332445291653,0.45840244762725235,2.0387638758794657
"(40, 45]","(-6, -5]","(0, 1]",12.138924538110373,0.29609362940662304,2.4392080902804176
"(40, 45]","(-6, -5]","(1, 2]",87.87187174968481,1.7662069764022992,2.0099799187544156
"(40, 45]","(-6, -5]","(2, 3]",33.32821068688484,0.7083050560444096,2.1252417740000022
"(40, 45]","(-6, -5]","(3, 4]",28.8691264103338,0.5912029160479626,2.047872552999524
"(40, 45]","(-6, -5]","(4, 10]",30.865289185512626,0.6530127078660053,2.115686342483752
"(40, 45]","(-5, -4]","(0, 1]",24.935469968898047,0.6881253666413557,2.7596246130498154
"(40, 45]","(-5, -4]","(1, 2]",167.06673658965528,3.253748476530179,1.9475740910184574
"(40, 45]","(-5, -4]","(2, 3]",70.22754643184246,1.5209386952362471,2.165729507170459
"(40, 45]","(-5, -4]","(3, 4]",53.08529342382571,1.12656951508246,2.1221876011649465
"(40, 45]","(-5, -4]","(4, 10]",65.02709520406866,1.3091027241836757,2.0131650046421985
"(40, 45]","(-4, -3]","(0, 1]",50.18202305884051,1.2315846898194596,2.454234833010569
"(40, 45]","(-4, -3]","(1, 2]",342.2561114235058,6.8865979200348635,2.0121183202229007
"(40, 45]","(-4, -3]","(2, 3]",146.05248962992874,3.1157440933129816,2.1333043354534578
"(40, 45]","(-4, -3]","(3, 4]",102.31305392087495,1.9771950853658962,1.9324954241860322
"(40, 45]","(-4, -3]","(4, 10]",137.21707389143705,2.760092551287788,2.011478945740753
"(40, 45]","(-3, -2]","(0, 1]",104.21197547081331,2.551806685511857,2.4486693338104337
"(40, 45]","(-3, -2]","(1, 2]",625.0372685069917,12.712062498685654,2.0338087245662306
"(40, 45]","(-3, -2]","(2, 3]",297.2178099764825,6.137850312106338,2.0651017893550856
"(40, 45]","(-3, -2]","(3, 4]",231.74646338844002,4.721787945173351,2.037480044413434
"(40, 45]","(-3, -2]","(4, 10]",277.09057934993,5.471376539042608,1.9745804970630048
"(40, 45]","(-2, -1]","(0, 1]",220.12760925277362,5.383023375389834,2.4454103661338014
