linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
0.45230765330140454,0,1
0.14018991621049656,0,1
0.7555986869438669,1,1
99.99999999999866,100,8
99.99999999999868,100,24
99.99999999999869,100,1
99.9999999999987,100,14
1.1950838661631193,1,1
99.99999999999874,100,11
100.00000000000126,100,6
100.00000000000125,100,19
100.0000000000013,100,4
100.00000000000131,100,17
100.00000000000135,100,7
3.2088079416521573,3,1
100.00000000000134,100,20
0.2440638501379166,0,1
100.00000000000115,100,9
100.00000000000114,100,18
0.9203310576163659,1,1
100.00000000000118,100,6
100.0000000000012,100,20
28.91712128432037,29,1
0.3655292856325747,0,1
100.00000000000122,100,10
100.00000000000104,100,13
100.00000000000102,100,16
100.00000000000107,100,24
100.0000000000011,100,18
100.00000000000111,100,15
1.2026428476190651,1,1
0.12960352108765436,0,1
100.00000000000091,100,14
1.1985285099204823,1,1
2.9429267270645565,3,1
100.00000000000095,100,17
100.00000000000094,100,21
100.00000000000098,100,27
0.4050626506121661,0,1
100.000000000001,100,5
59.91073431448223,60,1
100.0000000000017,100,18
100.00000000000175,100,6
1.3938420526665154,1,1
12.331039091323806,12,1
100.00000000000173,100,10
0.05316868508259691,0,1
0.31260449652910494,0,1
100.00000000000178,100,9
0.13819996292863762,0,1
100.0000000000018,100,15
100.00000000000159,100,1
1.0264734628928884,1,1
0.36723919747115874,0,1
1.047173579575185,1,1
100.00000000000162,100,16
0.3042651022399698,0,1
100.00000000000166,100,14
100.00000000000165,100,10
100.00000000000169,100,4
0.30945774087159306,0,1
2.715678722684713,3,1
100.00000000000149,100,8
0.31474829378879765,0,1
100.0000000000015,100,6
100.00000000000155,100,17
2.314869697508075,2,1
100.00000000000153,100,17
0.08884421052631579,0,1
100.00000000000158,100,10
100.00000000000138,100,6
0.7012364178759869,1,1
0.6004548578480942,1,1
0.11823648,0,1
100.00000000000139,100,12
0.33382138266095684,0,1
0.658740343357162,1,1
100.00000000000142,100,13
100.00000000000146,100,9
0.43652934989864345,0,1
2.272364314630358,2,1
100.00000000000145,100,28
100.00000000000036,100,21
100.00000000000038,100,10
0.029010072475508835,0,1
4.555258771636005,5,1
100.0000000000004,100,14
0.7026377977909116,1,1
100.00000000000044,100,24
100.00000000000043,100,32
100.00000000000024,100,3
100.00000000000023,100,10
100.00000000000027,100,25
0.2874180507813624,0,1
0.029218159048215404,0,1
100.00000000000028,100,9
100.00000000000031,100,11
100.00000000000013,100,12
100.00000000000011,100,24
100.00000000000016,100,10
0.3265208532489329,0,1
0.9211356453484908,1,1
100.00000000000017,100,11
0.35537684210526316,0,1
100.0000000000002,100,23
0.5848522575642009,1,1
100.0,100,139535
100.00000000000004,100,36
100.00000000000003,100,6853
100.00000000000007,100,25
0.1898269313378857,0,1
100.00000000000009,100,1
0.15964873364956192,0,1
100.0000000000008,100,13
0.9738510618873866,1,1
100.00000000000084,100,13
100.00000000000082,100,11
100.00000000000087,100,9
9.212867578035947,9,1
100.00000000000088,100,4
6.444474738594548,6,1
100.00000000000068,100,9
0.04768106337901981,0,1
19.73618873683276,20,1
86.69198226115078,87,1
100.00000000000071,100,1
0.8090550337146153,1,1
100.00000000000075,100,16
0.23844306582772543,0,1
100.00000000000074,100,4
100.00000000000078,100,15
8.725374879972717,9,1
100.00000000000058,100,1
100.0000000000006,100,7
0.22514484110432795,0,1
100.00000000000064,100,4
100.00000000000063,100,13
0.9227457471965416,1,1
100.00000000000067,100,9
100.00000000000047,100,5
3.2012583655819977,3,1
0.8924168901225067,1,1
100.00000000000048,100,14
0.394542433744732,0,1
100.00000000000051,100,11
100.00000000000055,100,26
100.00000000000054,100,4
0.1563270037887134,0,1
0.2757596110840614,0,1
100.00000000000308,100,17
96.13762884296423,96,1
14.28290625464017,14,1
100.00000000000307,100,9
100.00000000000311,100,1
100.00000000000313,100,4
100.00000000000317,100,37
100.00000000000315,100,5
100.00000000000296,100,4
58.38107649524561,58,1
100.000000000003,100,6
0.48823764829056554,0,1
0.9836317090499228,1,1
0.14598787127186097,0,1
100.00000000000301,100,3
0.39631908111765435,0,1
5.959041029654273,6,1
19.737536665531934,20,1
0.5203620865812119,1,1
100.00000000000284,100,1
100.00000000000288,100,14
0.24678143790759577,0,1
100.00000000000287,100,6
100.00000000000291,100,1
1.1329726480354712,1,1
0.07115512336176208,0,1
3.1944350324186987,3,1
100.00000000000293,100,10
100.00000000000273,100,3
3.925428407714846,4,1
100.00000000000277,100,20
100.00000000000276,100,14
4.91639186922378,5,1
100.0000000000028,100,1
10.876556719570834,11,1
0.35773156435226655,0,1
100.00000000000281,100,4
0.08306589728793999,0,1
0.4872385323773177,0,1
100.0000000000036,100,3
100.00000000000358,100,24
100.00000000000362,100,25
100.00000000000342,100,5
100.00000000000344,100,15
100.00000000000348,100,21
100.00000000000347,100,2
0.517044340736168,1,1
100.00000000000351,100,8
31.2053771644542,31,1
100.00000000000331,100,13
99.89477351122224,100,1
0.18881462741444846,0,1
100.00000000000333,100,31
0.22836078114112576,0,1
100.00000000000335,100,9
0.4493398857563601,0,1
100.0000000000034,100,18
0.6449440896109778,1,1
100.00000000000338,100,12
100.00000000000323,100,3
0.10211725662577036,0,1
100.00000000000324,100,29
100.00000000000328,100,2
100.00000000000327,100,4
30.108593947206224,30,1
100.00000000000217,100,20
2.3828082651971996,2,1
100.00000000000216,100,7
100.0000000000022,100,2
0.20943173758051933,0,1
100.00000000000226,100,3
100.00000000000225,100,13
100.00000000000206,100,23
100.00000000000205,100,21
0.29658081016919124,0,1
100.00000000000209,100,8
0.5959368290128318,1,1
100.0000000000021,100,3
0.3729958627760968,0,1
0.3528992338533777,0,1
100.00000000000213,100,14
100.00000000000193,100,12
100.00000000000198,100,18
0.14290786014351683,0,1
100.000000000002,100,21
0.28268629615439245,0,1
1.3906261610686987,1,1
100.00000000000202,100,13
0.04251727102466872,0,1
100.00000000000182,100,14
100.00000000000186,100,5
0.22824515054674588,0,1
0.5170684910794054,1,1
0.03263247672882642,0,1
100.00000000000185,100,4
0.9210872616965997,1,1
0.6284137529568278,1,1
100.00000000000189,100,14
0.5362651978573449,1,1
2.9769594167238758,3,1
100.0000000000019,100,14
100.00000000000261,100,9
0.15181437080843324,0,1
1.44624885684673,1,1
0.20431241410751702,0,1
0.14958969961301138,0,1
100.00000000000264,100,9
100.00000000000269,100,1
100.00000000000267,100,4
100.00000000000271,100,1
1.604577829400914,2,1
0.571806585066098,1,1
100.00000000000252,100,5
1.8289258947834734,2,1
100.00000000000253,100,1
59.0514134576977,59,1
29.52688635955607,30,1
100.00000000000257,100,25
1.0375665215722507,1,1
100.00000000000256,100,21
0.04713123209553438,0,1
100.0000000000026,100,31
1.0530054735337708,1,1
100.0000000000024,100,6
1.1913562133191054,1,1
100.00000000000242,100,3
100.00000000000246,100,11
0.09448665087823965,0,1
100.00000000000244,100,24
0.46974144816522717,0,1
100.00000000000249,100,4
0.6687849019618144,1,1
100.00000000000229,100,1
0.21061894700189115,0,1
100.0000000000023,100,6
0.2446740310199898,0,1
100.00000000000233,100,25
1.0244647135918798,1,1
0.23788946088350374,0,1
100.00000000000237,100,22
0.9320563476319731,1,1
0.06661349309435331,0,1
100.00000000000236,100,23
100.00000000000489,100,2
100.00000000000493,100,5
100.00000000000495,100,5
100.00000000000497,100,41
0.17669101318965807,0,1
100.00000000000477,100,1
29.534389018603193,30,1
100.0000000000048,100,6
0.6992382680650854,1,1
0.12021810150300814,0,1
0.4353385628651948,0,1
100.00000000000485,100,4
0.051397621697871515,0,1
100.00000000000486,100,27
100.00000000000466,100,12
0.05993765620305597,0,1
0.031020696301436865,0,1
100.00000000000469,100,24
0.3312330020586938,0,1
100.00000000000473,100,22
0.08406429781971692,0,1
0.35362451599723743,0,1
0.3693236739295494,0,1
100.00000000000475,100,8
100.00000000000455,100,1
100.00000000000459,100,13
100.00000000000458,100,3
100.00000000000462,100,22
100.00000000000465,100,32
0.16026048263143217,0,1
1.9939132544539222,2,1
100.00000000000536,100,1
0.14195904449675764,0,1
100.00000000000537,100,2
100.00000000000541,100,1
100.0000000000054,100,19
100.00000000000544,100,16
100.00000000000524,100,2
7.609921414335195,8,1
100.00000000000526,100,9
0.451385344081347,0,1
100.0000000000053,100,3
100.00000000000529,100,19
100.00000000000533,100,7
36.45463433084378,36,1
2.0569115556279556,2,1
100.00000000000513,100,8
0.035908178377488886,0,1
0.5650619153553854,1,1
0.07613236331517274,0,1
0.0926753741600885,0,1
0.7417345610255277,1,1
100.00000000000514,100,17
100.00000000000517,100,1
100.00000000000522,100,19
2.8693688573654996,3,1
100.00000000000502,100,9
100.000000000005,100,30
0.9131959362487427,1,1
100.00000000000504,100,2
100.00000000000506,100,11
20.759611875328112,21,1
0.70770525237933,1,1
100.0000000000051,100,2
4.08280132172769,4,1
100.00000000000509,100,3
0.10129418388893895,0,1
100.000000000004,100,4
100.00000000000398,100,7
100.00000000000402,100,20
92.11117963175327,92,1
100.00000000000404,100,12
0.025139282712747353,0,1
100.00000000000406,100,11
0.3727752128677951,0,1
100.00000000000388,100,4
100.00000000000387,100,22
0.3836679282635136,0,1
100.00000000000391,100,10
0.05639150319210679,0,1
0.3887905600379675,0,1
5.0304946626057,5,1
100.00000000000394,100,1
0.13189732319355787,0,1
100.00000000000395,100,15
0.622891538704959,1,1
100.00000000000375,100,6
100.0000000000038,100,14
0.13422911569205054,0,1
100.00000000000378,100,5
4.994972222456473,5,1
100.00000000000382,100,28
100.00000000000384,100,13
75.24844490484824,75,1
100.00000000000364,100,20
100.00000000000368,100,2
6.292523838693406,6,1
100.00000000000367,100,41
0.42092996039618585,0,1
0.21227855040136961,0,1
0.010694420450566126,0,1
100.00000000000372,100,15
2.7722427388567943,3,1
0.19640474085414902,0,1
100.00000000000443,100,2
1.107088242051824,1,1
100.00000000000446,100,20
0.2725678829283525,0,1
0.6305593112514188,1,1
100.0000000000045,100,1
0.6452261121658146,1,1
100.00000000000449,100,1
100.00000000000453,100,1
100.00000000000439,100,4
100.00000000000442,100,13
100.00000000000422,100,3
1.3299344077670907,1,1
100.00000000000423,100,6
100.00000000000426,100,10
0.9557345055503785,1,1
100.0000000000043,100,10
0.2962364831940772,0,1
0.4590478064313196,0,1
100.00000000000429,100,6
100.0000000000041,100,1
0.064732092630153,0,1
0.04577408280751215,0,1
100.00000000000409,100,1
100.00000000000414,100,22
0.7573974280514331,1,1
1.2140012975513572,1,1
100.00000000000415,100,2
0.5461048303573504,1,1
100.00000000000419,100,3
100.00000000000418,100,7
100.00000000000672,100,1
100.00000000000675,100,7
0.054594719990000255,0,1
0.07738892468207369,0,1
100.00000000000678,100,27
98.44960988402299,98,1
0.3780243296195476,0,1
100.00000000000679,100,1
70.43297922094676,70,1
0.035542049898153336,0,1
100.0000000000066,100,1
100.00000000000664,100,1
100.00000000000662,100,9
76.15401558803647,76,1
0.049942011834319525,0,1
100.00000000000648,100,13
0.26035665533393726,0,1
84.46491899076341,84,2
0.3946881287911812,0,1
100.00000000000652,100,8
100.00000000000655,100,8
42.785061852798314,43,1
0.5531373078870212,1,1
100.00000000000657,100,1
100.00000000000637,100,10
100.0000000000064,100,1
0.1876964910401386,0,1
12.304748400801511,12,1
1.9847573628258206,2,1
100.00000000000642,100,4
100.00000000000647,100,28
100.00000000000718,100,20
1.704053916273069,2,1
0.5579291827228274,1,1
0.4243433683104777,0,1
0.08459394565238611,0,1
100.00000000000719,100,25
100.00000000000723,100,11
100.00000000000722,100,17
0.37017764683462273,0,2
100.00000000000726,100,4
100.00000000000706,100,2
30.497945412679943,30,1
76.0258713475199,76,1
0.2843345782471881,0,1
0.4243433683104783,0,1
100.0000000000071,100,4
100.00000000000715,100,3
100.00000000000713,100,13
100.00000000000695,100,8
100.00000000000698,100,23
0.7032434610305498,1,1
0.4186679388791575,0,1
0.7145953757225445,1,1
100.00000000000699,100,1
0.8724698483417281,1,1
0.5194982756964044,1,1
100.00000000000682,100,2
100.00000000000686,100,1
0.9425905961913623,1,1
100.00000000000688,100,1
100.0000000000069,100,28
3.106936627614859,3,1
100.00000000000581,100,4
100.0000000000058,100,13
100.00000000000584,100,12
100.00000000000585,100,1
1.2021769310760257,1,1
100.00000000000568,100,7
100.00000000000573,100,1
0.6336541302679852,1,1
0.42915881630874886,0,1
100.00000000000571,100,6
100.00000000000576,100,17
14.751237711780032,15,1
100.00000000000577,100,7
0.9605110243200907,1,1
100.00000000000557,100,20
100.00000000000561,100,4
0.7527829839218588,1,1
0.4964075930561373,0,1
100.0000000000056,100,21
0.3157336230361621,0,1
0.0923948663653109,0,1
100.00000000000564,100,1
100.00000000000566,100,4
0.4853671916767436,0,1
0.3866551998206015,0,1
100.00000000000546,100,10
0.3440390997053663,0,1
100.00000000000549,100,7
100.00000000000553,100,5
0.2224892557744781,0,1
0.46985662082052476,0,1
0.5973247855889972,1,1
0.30349732049428635,0,1
100.00000000000627,100,3
100.00000000000628,100,2
0.350516990331931,0,1
0.5134153247593721,1,1
0.3969508771633554,0,1
0.44142510156484255,0,1
0.7032434610305442,1,1
0.06044813993778499,0,1
100.00000000000631,100,19
100.00000000000635,100,4
25.243116984687532,25,1
85.80763216111792,86,1
0.10910170716440051,0,1
30.51942565689511,31,1
0.32903967307394305,0,1
0.3132702819956616,0,2
0.6385804836993398,1,1
100.00000000000617,100,1
100.0000000000062,100,2
100.00000000000624,100,1
100.00000000000622,100,3
100.00000000000604,100,11
100.00000000000607,100,2
0.544652500157316,1,1
34.354018712330465,34,1
86.91085893262309,87,1
0.42434867196612397,0,1
100.00000000000608,100,22
24.861243711473836,25,3
100.00000000000612,100,13
100.00000000000611,100,11
100.00000000000593,100,8
0.09423993411054932,0,1
100.00000000000591,100,30
100.00000000000595,100,6
0.1516551056587108,0,1
100.00000000000597,100,2
100.00000000000601,100,2
76.42845340246673,76,1
0.5898942154147765,1,2
100.00000000000853,100,8
100.00000000000857,100,1
0.3801501435261404,0,1
100.00000000000855,100,3
100.0000000000086,100,3
1.21627916048118,1,1
1.4350040036339435,1,1
0.4887306168256691,0,1
1.3110618400458538,1,1
0.26052515998858644,0,1
100.00000000000846,100,1
0.9847061700310423,1,1
100.00000000000844,100,2
2.3235860869565217,2,1
100.00000000000848,100,2
0.0543057305725401,0,1
0.08938643171259504,0,1
100.0000000000085,100,4
0.5676204734863083,1,1
0.08873827889789229,0,1
0.17985583033708227,0,1
100.00000000000833,100,4
100.00000000000837,100,2
0.26259678981284246,0,1
100.00000000000836,100,16
100.0000000000084,100,8
100.0000000000082,100,9
0.10904782119797067,0,1
1.4085618174054462,1,1
100.00000000000824,100,1
0.9798329523184037,1,1
100.00000000000828,100,2
100.00000000000901,100,6
0.2527377636591046,0,1
100.00000000000904,100,8
0.418292855033962,0,1
0.0750122866157748,0,1
15.131486599562525,15,1
100.00000000000907,100,13
100.00000000000888,100,3
0.16743006126436227,0,1
100.00000000000895,100,2
0.015504352941176469,0,1
100.00000000000877,100,12
14.997434804999507,15,1
100.00000000000875,100,2
0.02520470426409904,0,1
0.17082183077537233,0,1
0.35113970314224674,0,1
100.00000000000881,100,6
88.81732335005913,89,1
100.00000000000884,100,6
100.00000000000864,100,1
100.00000000000868,100,3
100.00000000000873,100,26
100.00000000000762,100,6
0.3024625377927792,0,1
100.00000000000766,100,10
7.227477851185224,7,1
18.34856655028398,18,1
0.14170504312244295,0,1
100.0000000000077,100,6
100.00000000000755,100,9
100.00000000000753,100,4
0.33198826675274196,0,1
4.139887553647825,4,1
100.00000000000739,100,5
100.00000000000743,100,2
100.00000000000742,100,33
0.21939943144067614,0,1
100.00000000000746,100,7
100.00000000000749,100,1
0.5910421062560252,1,1
0.49281151079136687,0,1
0.2777744738820718,0,1
0.7528876184382028,1,1
100.00000000000735,100,14
100.00000000000733,100,26
100.0000000000081,100,1
1.307422945840018,1,1
100.00000000000814,100,5
3.549317146681009,4,1
95.51877386584349,96,1
100.00000000000817,100,2
0.6734522373791865,1,1
100.00000000000797,100,9
1.5994058671341231,2,1
0.3229550619321869,0,1
100.00000000000799,100,7
0.4523087726263606,0,1
100.00000000000801,100,2
0.18295767890624312,0,1
0.4227352547799248,0,1
49.76455003425771,50,1
100.00000000000804,100,21
0.8211681601226672,1,1
0.22742718640144233,0,1
100.00000000000784,100,1
100.00000000000789,100,1
100.0000000000079,100,1
100.00000000000794,100,1
0.13846923571310016,0,1
100.00000000000793,100,12
1.959591111111111,2,1
0.2689520178548303,0,1
0.7049083479141871,1,1
0.4114378937381833,0,1
0.04514030672168319,0,1
100.00000000001037,100,22
9.00520121658148,9,1
0.05447949030770578,0,1
1.3191867888670656,1,1
0.9162402845070574,1,1
100.00000000001023,100,31
0.68558536502829,1,1
100.00000000001027,100,6
0.41343669665264104,0,1
0.5295853257767901,1,1
0.2965718323427266,0,1
100.00000000001033,100,4
0.45095787728787007,0,1
0.16617822922533726,0,1
100.00000000047584,100,1
100.00000000001022,100,10
1.2409641271090555,1,1
100.00000000001002,100,1
0.1933115533385389,0,1
100.00000000001003,100,8
100.00000000001008,100,7
100.00000000001081,100,4
0.015508301258738571,0,1
100.00000000001083,100,5
100.00000000001086,100,1
100.0000000000109,100,1
0.13745281931679676,0,1
100.00000000001089,100,2
1.3239561933644266,1,1
78.12321049642695,78,1
100.00000000001073,100,1
0.8568854376905135,1,1
5.036845948042968,5,1
100.00000000001079,100,1
100.00000000001077,100,6
66.88346712106346,67,1
100.00000000001057,100,2
100.00000000001062,100,1
12.918676036861305,13,1
0.4291307819785163,0,1
100.00000000001046,100,10
0.6038588554684418,1,1
0.06485525507966673,0,1
100.0000000000105,100,1
100.00000000001049,100,2
100.00000000001053,100,4
0.60179688939162,1,1
0.0832795872967843,0,1
100.00000000000944,100,13
0.24538026973085428,0,1
100.00000000000946,100,9
100.0000000000095,100,4
94.13434574900342,94,1
0.907305318908571,1,1
100.00000000000952,100,1
0.5363590930783043,1,1
1.879837192693511,2,1
100.00000000000932,100,10
100.00000000000936,100,12
1.3966086056447202,1,1
0.36890041277585944,0,1
100.00000000000935,100,1
100.0000000000094,100,20
0.2216103719932411,0,1
100.00000000000941,100,3
0.5972374609072502,1,1
100.00000000000921,100,7
100.00000000000924,100,2
0.8353254854211204,1,1
100.00000000000928,100,9
0.3673628316959585,0,1
100.00000000000931,100,7
100.00000000000911,100,16
0.09421614550773096,0,1
95.52018774406427,96,1
100.00000000000917,100,10
100.00000000000915,100,17
15.521715230866818,16,1
100.0000000000092,100,3
0.6013649185981389,1,1
0.4184139936106544,0,1
0.8999477845098482,1,1
1.120772169610054,1,1
99.99999999954426,100,3
0.27771121987457476,0,1
100.00000000000992,100,1
100.00000000000995,100,7
1.7141344778841698,2,1
0.5488314523433738,1,1
81.4408114968097,81,1
0.1667011907336076,0,1
100.00000000000982,100,6
0.07003606976635121,0,1
100.00000000000983,100,15
40.70214570462557,41,1
27.522655511921982,28,1
0.8617715753613664,1,1
100.00000000000988,100,10
100.00000000000986,100,9
100.00000000000968,100,2
100.00000000000966,100,24
100.0000000000097,100,13
1.1487448233144868,1,1
33.99488058861366,34,1
100.00000000000955,100,1
100.00000000000959,100,13
0.7666938553518475,1,1
0.4103587184600978,0,1
0.3363564051049949,0,1
100.00000000000963,100,3
0.4362520007637771,0,1
0.630982966798831,1,1
1.1175802926046627,1,1
100.00000000001225,100,3
0.33747472009765284,0,1
1.2763828069064473,1,1
1.9414899095839686,2,1
100.00000000001208,100,5
60.884726511906806,61,1
100.00000000001211,100,3
0.8005816423539847,1,1
0.21215989414937758,0,1
12.386491405307101,12,1
100.00000000001197,100,3
0.6886510017913847,1,1
0.5292809715262702,1,1
100.000000000012,100,2
15.119845961546757,15,1
100.00000000001184,100,3
3.956682852424194,4,1
0.5353438172607553,1,1
0.0904651883636994,0,1
27.379754554358648,27,1
100.00000000001185,100,2
100.00000000001192,100,12
0.28966318361389676,0,2
100.00000000001263,100,2
0.44472365858455015,0,1
100.00000000001266,100,6
100.00000000001268,100,4
0.42713844020132025,0,1
100.0000000000127,100,13
3.1973058716993035,3,1
0.21608034225503842,0,1
100.0000000000125,100,2
100.00000000001255,100,4
0.26687459054211804,0,1
2.9067120368415913,3,1
0.37195351740619514,0,1
100.00000000001259,100,8
0.5824938984942949,1,1
100.00000000001239,100,4
0.05893552948391663,0,1
100.00000000001243,100,14
0.01641824610917836,0,1
28.780413563343387,29,1
100.00000000001248,100,10
73.08306686691336,73,1
100.00000000001228,100,9
0.23480955187684865,0,1
100.00000000001232,100,17
19.102875929568594,19,1
100.0000000000123,100,6
81.8916096946646,82,1
0.15777297826645012,0,1
100.00000000001236,100,1
1.2586072540072917,1,1
0.029286000000000003,0,1
0.36268711163680356,0,1
0.06918420573455811,0,1
100.0000000000113,100,2
100.00000000001128,100,2
13.529057458051753,14,1
0.15421456754722734,0,1
0.8018944053665402,1,1
100.00000000001133,100,1
0.44917872927328256,0,1
6.490920094639534,6,1
100.00000000001114,100,3
0.08903830939995755,0,1
100.00000000001117,100,4
0.05890210180258281,0,1
0.5683628567676897,1,1
1.8768377693478029,2,1
0.1947392986334276,0,1
100.00000000001124,100,1
0.4493318955562178,0,1
0.09380765339049994,0,1
2.321181784626332,2,1
6.339347119593983,6,1
100.00000000001108,100,4
0.3083174399410731,0,1
0.24638016468983287,0,1
100.00000000001093,100,1
0.44131095991022556,0,1
0.1279467033075522,0,1
100.00000000001094,100,8
0.171252,0,1
0.8021406289009692,1,1
100.00000000001177,100,8
100.00000000001181,100,1
100.0000000000118,100,5
100.00000000001165,100,6
100.0000000000117,100,6
0.288415985976301,0,1
100.00000000001168,100,17
100.0000000000115,100,11
1.0576560711609435,1,1
100.00000000001148,100,5
100.00000000001153,100,19
2.040801855946097,2,1
0.2352450360067744,0,1
0.5817272840679553,1,1
100.00000000001154,100,5
100.00000000001157,100,7
0.5676638532110092,1,1
1.2800485817460379,1,1
100.00000000001141,100,9
0.036484728581191346,0,1
100.00000000001145,100,6
0.5199931569582008,1,1
100.00000000001401,100,1
73.26769661776072,73,1
78.92442068741948,79,1
0.45227581930261895,0,1
100.00000000001405,100,7
100.00000000001404,100,3
1.9667122245259103,2,1
0.13095213972626116,0,1
100.00000000001408,100,1
0.03819374074132886,0,1
100.00000000001388,100,14
100.00000000001394,100,29
100.00000000001397,100,12
0.2250634586254388,0,1
100.00000000001377,100,2
26.009661701669433,26,1
100.00000000001378,100,2
100.00000000001381,100,1
1.1377402289191068,1,1
0.6670778718841377,1,1
100.00000000001366,100,15
0.6932458062003475,1,1
1.3361507270752226,1,1
0.6238280104708726,1,1
0.9256690144994589,1,1
0.5073293786559321,1,1
0.726652399605562,1,1
97.6335353955629,98,1
54.909805548824295,55,1
100.0000000000137,100,1
100.00000000001374,100,1
0.14212629921259842,0,1
100.00000000001373,100,4
100.00000000001444,100,5
0.7020820294142239,1,1
100.00000000001434,100,10
100.00000000001432,100,3
1.5779039839469666,2,1
28.217478875658486,28,1
100.00000000001441,100,1
0.03364752848321999,0,2
100.00000000001424,100,2
80.11082065819733,80,1
0.2526956047695399,0,1
0.0709463752491394,0,1
100.00000000001414,100,2
100.00000000001413,100,17
0.056262757416526664,0,1
100.00000000001417,100,18
0.597975168202969,1,1
4.2108012207069105,4,1
100.0000000000131,100,2
100.00000000001315,100,2
100.00000000001317,100,10
0.07090279018731792,0,1
92.57892351942301,93,1
0.2130408632264306,0,1
68.85824562403458,69,1
0.12095076837442885,0,1
100.00000000001296,100,6
100.00000000001299,100,4
100.00000000001302,100,1
100.00000000001306,100,21
0.5027967736507633,1,1
100.00000000001286,100,3
0.24804840466624245,0,1
1.5394424669603521,2,1
100.00000000001292,100,22
100.0000000000129,100,4
100.00000000001295,100,7
100.00000000001275,100,1
0.24677985821122855,0,1
0.41477050778277724,0,1
100.00000000001282,100,1
0.5847320404154118,1,1
100.00000000001357,100,1
98.37604926728581,98,1
9.074988437092452,9,1
0.08253716318363716,0,1
0.741104229877149,1,1
0.5003285198693691,1,1
0.1684932829083775,0,1
82.58132084550331,83,1
100.00000000001361,100,2
100.00000000001343,100,12
0.9153047805591082,1,1
100.00000000001342,100,8
0.8618576735817507,1,1
100.00000000001346,100,2
0.5531849847407377,1,1
0.3709727766776588,0,1
0.09083261574854831,0,1
2.857533405859467,3,1
0.23403845377800336,0,1
0.49590787797805125,0,1
7.692415796446629,8,1
100.0000000000133,100,5
0.25656664312522415,0,1
0.10386276301406695,0,1
100.00000000001334,100,18
100.00000000001337,100,2
0.6164161986031061,1,1
100.00000000001339,100,6
91.25541083371114,91,1
6.948067984055421,7,1
10.05176598998297,10,2
0.15452732458582122,0,1
100.00000000001319,100,13
100.00000000001323,100,2
0.05473848546930627,0,1
0.30156723314061945,0,1
0.21081236236252585,0,1
100.00000000001327,100,4
14.133495349643985,14,1
7.667098577850247,8,1
100.0000000000158,100,5
100.00000000001583,100,2
0.3928042143800491,0,1
0.31431666057242236,0,1
2.059459906286097,2,1
0.16909495916124878,0,1
100.00000000001572,100,18
100.00000000001576,100,3
1.4801059748978793,1,1
0.3138947704427772,0,1
0.018255587927923537,0,1
2.9896908696652074,3,1
100.00000000001559,100,4
9.855961825590693,10,1
0.29256406712513494,0,1
0.33309737379225623,0,1
100.00000000001566,100,2
95.56251990348103,96,1
0.48623347226422925,0,1
0.09036591574262828,0,1
0.13830928864564576,0,1
100.00000000001631,100,1
0.21448364558402824,0,1
3.3138286190245116,3,1
0.18805994982422675,0,1
100.00000000001614,100,8
0.3251959769236604,0,1
5.629053326530588,6,1
100.00000000001621,100,19
0.8710360864003616,1,1
100.00000000001623,100,4
17.453439509594837,17,1
0.31841691242810927,0,1
100.00000000001603,100,2
100.00000000001606,100,1
0.33359950296324736,0,1
100.00000000001612,100,3
0.8419922137194903,1,1
0.145074313973788,0,1
100.00000000001592,100,2
0.4203395948319223,0,1
100.00000000001596,100,1
1.604276876567963,2,1
98.84254507343442,99,1
100.00000000001602,100,5
0.3209978861078622,0,1
0.054178213592155404,0,1
0.12903388899173532,0,1
100.00000000001492,100,3
8.440280118549829,8,1
100.00000000001499,100,1
0.10792238000868644,0,1
0.38314827138193885,0,1
0.2345025994547859,0,1
100.00000000001485,100,12
0.2665563866391961,0,1
100.00000000001484,100,5
0.0286168289828375,0,1
100.00000000001488,100,11
0.7544302851794333,1,1
2.4114647492907784,2,1
2.6847525219192994,3,1
1.4435478044028036,1,1
0.33237470583186385,0,1
0.22910162656367858,0,1
0.2734958909916778,0,1
1.4299483430164193,1,1
100.00000000001457,100,5
100.0000000000146,100,2
0.03154695546048266,0,1
0.02690331379338749,0,1
1.5272116364056292,2,1
0.8508602706465576,1,1
8.712289002875012,9,1
100.00000000001535,100,6
0.40783959406093223,0,1
0.4106313386204044,0,1
0.12374319622132157,0,1
0.19452554415344048,0,1
100.00000000001543,100,7
1.0129432968429533,1,1
0.7837451232865342,1,1
100.0000000000153,100,1
4.855814888190442,5,1
0.3932413920197303,0,1
21.625340034701917,22,1
1.3445209758222942,1,1
4.273263040455186,4,1
0.17244871151397506,0,1
0.7931598847084341,1,1
0.6096129547221548,1,1
79.28507685278929,79,1
100.00000000001516,100,2
2.9886391105960626,3,1
100.00000000001519,100,7
18.419703935353603,18,1
4.678248133371965,5,1
100.0000000000152,100,4
1.0991570264850563,1,1
0.5724227377602228,1,1
0.6791878224128658,1,1
100.00000000001508,100,1
53.20253632504327,53,1
0.23327381573239286,0,1
0.4092321829917564,0,1
0.41008079693079186,0,2
100.00000000001769,100,2
35.1424550543914,35,1
100.00000000001772,100,15
0.05715984230128432,0,1
4.94022128964411,5,1
100.00000000001754,100,1
0.12902288212189497,0,1
0.4168503992336095,0,1
0.5006370421253683,1,1
100.00000000001756,100,10
0.011802230745989,0,1
0.5487340007198113,1,1
100.00000000001761,100,1
0.47423758753664774,0,1
100.00000000001744,100,1
